id,name,description,category,muscle_groups,equipment_needed,difficulty,instructions,video_url,image_url,is_compound,is_custom,created_by,created_at,exercisedb_id,gif_url,tips,last_synced_at,sync_status
1bd9e051-aa66-444d-9d4d-afca41c4f9f1,Seated Shoulder Flexor Depresor Retractor Stretch Bent Knee,,chest,"[""PECTORALIS MAJOR CLAVICULAR HEAD"",""ANTERIOR DELTOID""]","[""BODY WEIGHT""]",,"[""Seated Shoulder Stretch: Sit up straight in a chair. Bring your left arm across your body and hold it with your right arm just above the elbow. Hold for 15-30 seconds, then switch sides."",""Shoulder Depressor (Scapular Depression): Stand tall with your arms by your sides. Without bending your arms, try to lower your shoulders down towards the ground as far as possible, then raise them up as high as possible."",""Shoulder Retraction: Stand or sit with your back straight. Pull your shoulders back as if you're trying to make your shoulder blades""]",https://cdn.exercisedb.dev/w/videos/rgy6mEx/41n2hw4iksLYXESz__Seated-Shoulder-Flexor-Depresor-Retractor-Stretch-Bent-Knee-(female)_Shoulders.mp4,https://cdn.exercisedb.dev/media/w/images/DbYTA0rvWJ.jpg,false,false,,2026-01-21 09:12:18.212655+00,exr_41n2hw4iksLYXESz,,"[""Controlled Movements: Avoid rushing through the movements. Performing the stretch slowly and with control will help to prevent injury and ensure that you are effectively targeting the shoulder muscles."",""Range of Motion: One common mistake is not using the full range of motion. Aim to stretch your shoulder as far as comfortably possible to maximize the benefits of the exercise. However, avoid forcing the stretch to the point of pain."",""Regular Breathing: Remember to breathe regularly throughout the exercise. Holding your breath can cause tension in your muscles, which may hinder the effectiveness of the stretch."",""Frequency: This stretch should be performed regularly for the""]",,pending
1bda4498-f9aa-42a8-9cde-8547fcee7570,Shoulder Stretch Behind the Back,,shoulders,"[""POSTERIOR DELTOID""]","[""BODY WEIGHT""]",,"[""Extend one arm out straight, then bend it at the elbow and reach it behind your head and down your back as far as you can."",""With your other arm, reach behind your back and try to grab the fingers of your extended arm."",""Once you've clasped your fingers, gently pull the top arm downwards to deepen the stretch, holding for 15-30 seconds."",""Release the stretch, switch arms, and repeat the process.""]",https://cdn.exercisedb.dev/w/videos/M5oc4Uj/41n2hZqkvM55qJve__Shoulder-Stretch-Behind-the-Back_Shoulders.mp4,https://cdn.exercisedb.dev/media/w/images/wlBqBIBrCS.jpg,false,false,,2026-01-21 09:12:17.688991+00,exr_41n2hZqkvM55qJve,,"[""Don't Force the Stretch: Avoid pulling or forcing your arm further than it can comfortably go. This can lead to muscle strain or injury. Instead, gently increase the stretch until you feel a mild tension, and hold it there. Over time, your flexibility will improve naturally."",""Keep Your Shoulders Down: Another common mistake is raising the shoulders towards the ears during the stretch. Ensure your shoulders are relaxed and down to avoid unnecessary strain on your neck."",""Control Your Breathing: Proper breathing is crucial for any stretching exercise. Breathe in deeply and exhale as you deepen the stretch. This helps to relax the muscles and further increase your range of motion."",""Symmetry is Important: Make""]",,pending
1bf05a35-8b0b-4719-81ef-eb6c51cbf38b,Barbell Curl,Bicep mass builder,arms,"[""biceps""]","[""barbell""]",beginner,"[""Keep your upper arms stationary, exhale and curl the weights while contracting your biceps. Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. Hold the contracted position for a brief pause as you squeeze your biceps."",""Inhale and slowly begin to lower the dumbbells back to the starting position."",""Make sure to keep your elbows close to your torso at all times."",""Repeat this movement for the recommended amount of repetitions.""]",https://cdn.exercisedb.dev/w/videos/nuYT8c2/41n2hGioS8HumEF7__Cable-Hammer-Curl-(with-rope)-(male)_Forearms_.mp4,https://cdn.exercisedb.dev/media/w/images/kCGgHyMFzA.jpg,false,false,,2026-01-17 20:27:32.902234+00,,,"[""Avoid Swinging: A common mistake is to use momentum to lift the weights, often by swinging the arms or twisting the torso. This not only reduces the effectiveness of the exercise but also increases the risk of injury. To avoid this, focus on performing the exercise slowly and with control."",""Breathe Correctly: Breathing correctly is essential for any exercise, including the Hammer Curl. Exhale as you lift the dumbbells and inhale as you lower them. This will help to maintain your blood pressure and prevent dizziness."",""Choose Appropriate Weight: Using weights""]",,pending
1c2109ef-3f68-44be-9133-a421573c4389,Squat Thrust,,full_body,"[""WRIST EXTENSORS"",""TENSOR FASCIAE LATAE"",""WRIST FLEXORS"",""RECTUS ABDOMINIS""]","[""BODY WEIGHT""]",,"[""Lower your body into a squat position and place your hands on the floor in front of you."",""Kick your feet back quickly, extending your legs behind you and landing in a push-up position."",""Quickly bring your feet back towards your hands, returning to the squat position."",""Stand up straight again, pushing through your heels and extending your hips and knees, completing one squat thrust. Repeat this sequence for the desired number of repetitions.""]",https://cdn.exercisedb.dev/w/videos/qu7Ktqq/41n2hRicz5MdZEns__Squat-Thrust_Waist.mp4,https://cdn.exercisedb.dev/media/w/images/st1x4DMne6.jpg,false,false,,2026-01-21 09:13:55.626927+00,exr_41n2hRicz5MdZEns,,"[""Controlled Movement: Avoid rushing the movements. Each step of the Squat Thrust should be performed in a controlled manner. Rushing can lead to sloppy form, which not only reduces the effectiveness of the exercise but also increases risk of injury."",""Full Range of Motion: Make sure to perform the exercise through its full range of motion. When you squat, go as low as your flexibility allows, ideally until your thighs are parallel to the floor. When you kick back into the plank, extend your legs fully. Cutting these movements short can limit the benefits of the exercise."",""Keep the Core Engaged: Throughout the exercise, keep your core muscles engaged. This""]",,pending
1dfd2663-763b-485b-a6ea-76e41a358925,Pull-up,,back,"[""LATISSIMUS DORSI""]","[""BODY WEIGHT""]",,"[""Pull your body up by driving your elbows towards the floor, keep pulling until your chin is above the bar, while keeping your body straight and core engaged."",""At the top of the movement, pause for a second, then slowly lower your body back down to the starting position, maintaining control throughout the descent."",""Ensure your arms are fully extended before starting the next repetition."",""Repeat the process for the desired number of repetitions, making sure to maintain proper form throughout.""]",https://cdn.exercisedb.dev/w/videos/AYBx4nr/41n2hsBtDXapcADg__Pull-up_Back_.mp4,https://cdn.exercisedb.dev/media/w/images/g0ZmaTcu2Q.jpg,false,false,,2026-01-21 09:12:14.392184+00,exr_41n2hsBtDXapcADg,,"[""Engage the Right Muscles: Pull-ups primarily work your back muscles, but they can also engage your arms and shoulders if done correctly. One common mistake is using too much arm strength and not enough back. Try to focus on pulling your elbows down and back, rather than pulling yourself up with your arms. This will help engage the right muscles."",""Avoid Kipping: Kipping, or using a swinging motion to help propel yourself up, is a common mistake. While this may allow you to do more pull-ups, it reduces the effectiveness of""]",,pending
22d0a85e-7491-42e4-8d9d-bcea52e88f3a,Jump Rope,High-intensity cardio,cardio,"[""cardiovascular_system"",""calves""]","[""jump_rope""]",beginner,"[""Hold rope handles"",""Jump with each rotation"",""Stay on toes""]",,,false,false,,2026-01-17 20:27:32.902234+00,,,,,pending
2508ccd0-d437-4dfe-95b0-b993d3053afe,Dumbbell Row,Unilateral back work,back,"[""lats"",""rhomboids""]","[""dumbbells"",""bench""]",beginner,"[""Bend your knees slightly and lean forward from your waist until your torso is almost parallel to the floor, making sure to keep your back straight."",""Hold onto the bench with your free hand for support, and let the hand holding the dumbbell hang down from your shoulder."",""Pull the dumbbell up towards your waist, keeping your elbow close to your body and squeezing your shoulder blades together at the top of the movement."",""Lower the dumbbell back down in a controlled manner to the starting position, and repeat the exercise for your desired number of reps before switching to the other arm.""]",https://cdn.exercisedb.dev/w/videos/7imWBgZ/41n2hY9EdwkdGz9a__Dumbbell-Bent-over-Row_Back_.mp4,https://cdn.exercisedb.dev/media/w/images/yJd6FeW6VA.jpg,true,false,,2026-01-17 20:27:32.902234+00,,,"[""Control the Weight: Don't let the weight control you. A common mistake is to use momentum to lift the weight, rather than engaging the muscles. This can lead to poor form and potential injury. Instead, lift the weight in a slow, controlled motion, focusing on the muscle contraction and relaxation."",""Choose the Right Weight: It's important to choose a weight that is challenging but manageable. A common mistake is to use a weight that is too heavy, which can lead to poor form and potential injury. Start with a lighter weight and gradually increase as your strength improves."",""""]",,pending
26b4cb96-d2a8-4021-80aa-216e40920489,Lunge,,full_body,"[""QUADRICEPS"",""GLUTEUS MAXIMUS""]","[""BODY WEIGHT""]",,"[""Take a big step forward with your right foot, keeping your left foot in place."",""Lower your body until your right knee forms a 90-degree angle, making sure your right knee is directly above your right ankle and your left knee is hovering just above the floor."",""Push off your right foot to return to the starting position."",""Repeat the movement with your left leg, alternating legs for each repetition.""]",https://cdn.exercisedb.dev/w/videos/cmc5ZI6/41n2hYXWwoxiUk57__Lunge-(female)_Hips.mp4,https://cdn.exercisedb.dev/media/w/images/pY88n4Aoim.jpg,false,false,,2026-01-21 09:14:21.50797+00,exr_41n2hYXWwoxiUk57,,"[""Correct Foot Positioning: When you step forward into a lunge, your front knee should be directly above your ankle, and your other knee should not touch the floor. Make sure your front foot is pointing straight ahead, not turned in or out. A common mistake is to let the front knee extend past the toes, which can lead to knee injuries."",""Engage Your Core: Keep your core engaged throughout the exercise. This will help maintain your balance, control your movement, and protect your spine. Many people forget to engage their core, which can lead to instability and poor form."",""Use the Right Range of Motion: Lower your body until your front thigh is parallel to the floor and""]",,pending
2ae02ec6-a490-47f3-99ee-1e3e49a3dd51,Dumbbell One Arm Bent-over Row,,back,"[""TERES MINOR"",""INFRASPINATUS"",""TRAPEZIUS MIDDLE FIBERS"",""TRAPEZIUS LOWER FIBERS"",""TERES MAJOR"",""LATISSIMUS DORSI""]","[""DUMBBELL""]",,"[""Bend your knees slightly and lean forward from your waist until your torso is almost parallel to the floor, making sure to keep your back straight."",""Hold onto the bench with your free hand for support, and let the hand holding the dumbbell hang down from your shoulder."",""Pull the dumbbell up towards your waist, keeping your elbow close to your body and squeezing your shoulder blades together at the top of the movement."",""Lower the dumbbell back down in a controlled manner to the starting position, and repeat the exercise for your desired number of reps before switching to the other arm.""]",https://cdn.exercisedb.dev/w/videos/7imWBgZ/41n2hY9EdwkdGz9a__Dumbbell-Bent-over-Row_Back_.mp4,https://cdn.exercisedb.dev/media/w/images/yJd6FeW6VA.jpg,false,false,,2026-01-21 09:12:08.436191+00,exr_41n2hY9EdwkdGz9a,,"[""Control the Weight: Don't let the weight control you. A common mistake is to use momentum to lift the weight, rather than engaging the muscles. This can lead to poor form and potential injury. Instead, lift the weight in a slow, controlled motion, focusing on the muscle contraction and relaxation."",""Choose the Right Weight: It's important to choose a weight that is challenging but manageable. A common mistake is to use a weight that is too heavy, which can lead to poor form and potential injury. Start with a lighter weight and gradually increase as your strength improves."",""""]",,pending
2b979d67-8710-4c6c-a447-3d93e5ea7c4a,"Two Legs Reverse Biceps Curl with Towel ",,arms,"[""BICEPS BRACHII""]","[""BODY WEIGHT""]",,"[""Extend your arms fully in front of you at chest level, making sure the towel is taut between your hands."",""Slowly curl your arms towards your chest while keeping your elbows stationary, pulling the towel as if you were trying to bend it in half, this will engage your biceps."",""Hold this position for a few seconds to maximize muscle contraction, then slowly extend your arms back to the starting position."",""Repeat this movement for the desired amount of repetitions, ensuring to keep the towel taut and your movements controlled throughout the exercise.""]",https://cdn.exercisedb.dev/w/videos/UBucvJE/41n2hx6oyEujP1B6__Two-Legs-Reverse-Biceps-Curl-with-Towel-(VERSION-2).mp4,https://cdn.exercisedb.dev/media/w/images/JxwkNMNgXK.jpg,false,false,,2026-01-21 09:14:04.834925+00,exr_41n2hx6oyEujP1B6,,"[""Controlled Movement: Avoid using momentum or swinging your arms to lift the towel. Instead, focus on using your biceps to pull the towel towards your chest. This controlled movement will ensure that your muscles are properly engaged, leading to more effective results."",""Breathing Technique: Proper breathing is crucial for any exercise. Inhale as you lower the towel and exhale as you curl it up. This will help maintain your energy levels and ensure that your muscles receive enough oxygen."",""Consistent Tension: Keep the towel taut throughout the exercise. This constant resistance will engage your biceps throughout the entire movement,""]",,pending
2cdfe564-7c71-4308-be30-452871bdf140,Hammer Curls,Bicep and forearm,arms,"[""biceps"",""brachialis"",""forearms""]","[""dumbbells""]",beginner,"[""Keep your upper arms stationary, exhale and curl the weights while contracting your biceps. Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. Hold the contracted position for a brief pause as you squeeze your biceps."",""Inhale and slowly begin to lower the dumbbells back to the starting position."",""Make sure to keep your elbows close to your torso at all times."",""Repeat this movement for the recommended amount of repetitions.""]",https://cdn.exercisedb.dev/w/videos/nuYT8c2/41n2hGioS8HumEF7__Cable-Hammer-Curl-(with-rope)-(male)_Forearms_.mp4,https://cdn.exercisedb.dev/media/w/images/kCGgHyMFzA.jpg,false,false,,2026-01-17 20:27:32.902234+00,,,"[""Avoid Swinging: A common mistake is to use momentum to lift the weights, often by swinging the arms or twisting the torso. This not only reduces the effectiveness of the exercise but also increases the risk of injury. To avoid this, focus on performing the exercise slowly and with control."",""Breathe Correctly: Breathing correctly is essential for any exercise, including the Hammer Curl. Exhale as you lift the dumbbells and inhale as you lower them. This will help to maintain your blood pressure and prevent dizziness."",""Choose Appropriate Weight: Using weights""]",,pending
2f99707c-923e-4dc2-afe8-1d4290d7eec3,Calf Raises,Calf development,legs,"[""calves""]","[""bodyweight""]",beginner,"[""Slowly raise your heels off the ground, shifting your weight onto the balls of your feet while keeping your abdominal muscles pulled in so that you move straight upward, not forward or backward."",""Hold the position for a moment, ensuring your calves are flexed and you're balanced on the balls of your feet."",""Gradually lower your heels back to the ground to return to the starting position."",""Repeat this movement for your desired number of repetitions, ensuring to keep your movements slow and controlled.""]",https://cdn.exercisedb.dev/w/videos/4n278Va/41n2hdWu3oaCGdWT__Dumbbell-Standing-Calf-Raise_Calves.mp4,https://cdn.exercisedb.dev/media/w/images/RfXMrjCG6o.jpg,false,false,,2026-01-17 20:27:32.902234+00,,,"[""Foot Position: Your feet should be hip-width apart and flat on the floor or the edge of a step if you're doing the exercise with a raised platform. Avoid pointing your toes inward or outward as this could strain your ankles."",""Controlled Movement: Lift your heels off the ground by pushing up on the balls of your feet and lower them back down slowly. Avoid bouncing or rushing the movement as this can lead to muscle strain and doesn't effectively work your calf muscles."",""Range of Motion: Try to raise your heels as high as possible to engage the full range of motion of your calf muscles. However, avoid overextending your ankles or pushing beyond your comfort level as this could lead to injury."",""Use Support: If you're new to the exercise or have balance""]",,pending
2fb7ea88-7b4d-4cb7-9086-5374bd991709,Squat,,legs,"[""QUADRICEPS"",""GLUTEUS MAXIMUS""]","[""BODY WEIGHT""]",,"[""Slowly bend your knees and lower your body as if you're about to sit on a chair, keeping your chest upright and your knees over your toes."",""Continue lowering yourself until your thighs are parallel or almost parallel to the floor, this is the squat position."",""Pause for a moment in the squat position, then push through your heels to rise back up to the starting position."",""Repeat this movement for the desired number of repetitions while maintaining proper form.""]",https://cdn.exercisedb.dev/w/videos/OCSQUGO/41n2hmGR8WuVfe1U__Bodyweight-Squat-(male)_Thighs-SIDE-POV_.mp4,https://cdn.exercisedb.dev/media/w/images/QBL8IYGdYK.jpg,false,false,,2026-01-21 09:13:54.746628+00,exr_41n2hmGR8WuVfe1U,,"[""Avoiding Knee Overextension: A common mistake is extending the knees too far forward, beyond the toes. This can put unnecessary pressure on the knees and lead to injury. Instead, make sure your knees are aligned with your feet during the squat."",""Depth of Squat: Aim for a deep squat where your hips go below your knees. However, do not compromise on form or safety to achieve this. If you can't squat that deep without losing form, it's better to do a shallower squat."",""Breathing Technique: Your breathing technique can greatly influence your performance. Inhale as you lower your body and exhale as you push yourself back up""]",,pending
